PtID,overallrating,trial,feedback,order,word,rule,s1bfnetot
129,40,3,0,4,0,5,24
129,40,4,1,4,0,5,24
129,40,5,0,4,0,5,24
129,40,6,1,4,0,5,24
129,40,7,1,4,0,5,24
129,40,8,0,4,0,5,24
129,40,9,1,4,0,5,24
129,40,10,0,4,1,5,24
129,40,11,0,4,0,5,24
129,40,12,0,4,0,5,24
129,40,13,0,4,0,5,24
129,40,14,1,4,0,5,24
129,40,15,0,4,0,5,24
129,40,16,1,4,0,5,24
129,40,17,0,4,1,5,24
129,40,18,0,4,0,5,24
129,40,19,0,4,0,5,24
129,40,20,1,4,0,5,24
129,40,21,1,4,0,5,24
129,40,22,1,4,1,5,24
129,40,23,1,4,1,5,24
129,40,24,0,4,1,5,24
129,40,25,1,4,1,5,24
129,40,26,1,4,0,5,24
129,40,27,1,4,0,5,24
129,40,28,1,4,1,5,24
129,40,29,0,4,0,5,24
129,40,30,0,4,1,5,24
129,40,31,0,4,0,5,24
129,40,32,1,4,0,5,24
129,30,1,0,5,1,1,24
129,30,2,0,5,0,1,24
129,30,3,1,5,0,1,24
129,30,4,0,5,0,1,24
129,30,5,1,5,1,1,24
129,30,6,1,5,1,1,24
129,30,7,1,5,1,1,24
129,30,8,0,5,0,1,24
129,30,9,1,5,1,1,24
129,30,10,0,5,0,1,24
129,30,11,1,5,1,1,24
129,30,12,0,5,0,1,24
129,30,13,0,5,1,1,24
129,30,14,0,5,0,1,24
129,30,15,1,5,1,1,24
129,30,16,1,5,1,1,24
129,30,17,0,5,0,1,24
129,30,18,0,5,1,1,24
129,30,19,0,5,0,1,24
129,30,20,1,5,1,1,24
129,30,21,0,5,0,1,24
129,30,22,1,5,1,1,24
129,30,23,1,5,1,1,24
129,30,24,1,5,1,1,24
129,30,25,1,5,1,1,24
129,30,26,0,5,1,1,24
129,30,27,1,5,1,1,24
129,30,28,1,5,1,1,24
129,30,29,0,5,1,1,24
129,30,30,0,5,0,1,24
129,30,31,0,5,0,1,24
129,30,32,0,5,1,1,24
129,20,1,1,6,1,2,24
129,20,2,0,6,1,2,24
129,20,3,1,6,1,2,24
129,20,4,0,6,1,2,24
129,20,5,1,6,0,2,24
129,20,6,0,6,1,2,24
129,20,7,0,6,1,2,24
129,20,8,0,6,1,2,24
129,20,9,1,6,0,2,24
129,20,10,0,6,1,2,24
129,20,11,1,6,0,2,24
129,20,12,1,6,0,2,24
129,20,13,0,6,0,2,24
129,20,14,1,6,0,2,24
129,20,15,0,6,1,2,24
129,20,16,0,6,0,2,24
129,20,17,1,6,0,2,24
129,20,18,1,6,0,2,24
129,20,19,0,6,1,2,24
129,20,20,0,6,1,2,24
129,20,21,0,6,0,2,24
129,20,22,0,6,1,2,24
129,20,23,1,6,0,2,24
129,20,24,1,6,0,2,24
129,20,25,0,6,1,2,24
129,20,26,1,6,0,2,24
129,20,27,1,6,0,2,24
129,20,28,1,6,0,2,24
129,20,29,0,6,1,2,24
129,20,30,0,6,0,2,24
129,20,31,0,6,1,2,24
129,20,32,0,6,0,2,24
130,90,1,0,1,1,2,21
130,90,2,0,1,1,2,21
130,90,3,1,1,1,2,21
130,90,4,0,1,1,2,21
130,90,5,0,1,1,2,21
130,90,6,0,1,1,2,21
130,90,7,1,1,1,2,21
130,90,8,0,1,1,2,21
130,90,9,0,1,1,2,21
130,90,10,0,1,1,2,21
130,90,11,0,1,1,2,21
130,90,12,0,1,1,2,21
130,90,13,1,1,1,2,21
130,90,14,0,1,1,2,21
130,90,15,0,1,1,2,21
130,90,16,1,1,1,2,21
130,90,17,0,1,1,2,21
130,90,18,0,1,1,2,21
130,90,19,0,1,1,2,21
130,90,20,0,1,1,2,21
130,90,21,1,1,1,2,21
130,90,22,1,1,1,2,21
130,90,23,0,1,1,2,21
130,90,24,0,1,1,2,21
130,90,25,0,1,1,2,21
130,90,26,0,1,1,2,21
130,90,27,1,1,0,2,21
130,90,28,0,1,1,2,21
130,90,29,0,1,1,2,21
130,90,30,0,1,1,2,21
130,90,31,0,1,1,2,21
130,90,32,1,1,1,2,21
130,90,1,1,2,1,1,21
130,90,2,1,2,1,1,21
130,90,3,0,2,1,1,21
130,90,4,1,2,1,1,21
130,90,5,1,2,1,1,21
130,90,6,1,2,1,1,21
130,90,7,1,2,1,1,21
130,90,8,1,2,1,1,21
130,90,9,0,2,1,1,21
130,90,10,1,2,1,1,21
130,90,11,1,2,1,1,21
130,90,12,0,2,1,1,21
130,90,13,1,2,1,1,21
130,90,14,1,2,1,1,21
130,90,15,1,2,1,1,21
130,90,16,0,2,1,1,21
130,90,17,0,2,0,1,21
130,90,18,1,2,1,1,21
130,90,19,1,2,1,1,21
130,90,20,1,2,1,1,21
130,90,21,1,2,1,1,21
130,90,22,1,2,1,1,21
130,90,23,0,2,1,1,21
130,90,24,1,2,1,1,21
130,90,25,0,2,1,1,21
130,90,26,1,2,1,1,21
130,90,27,1,2,1,1,21
130,90,28,1,2,1,1,21
130,90,29,1,2,1,1,21
130,90,30,1,2,1,1,21
130,90,31,1,2,1,1,21
130,90,32,1,2,1,1,21
130,50,1,0,3,1,5,21
130,50,2,0,3,1,5,21
130,50,3,1,3,1,5,21
130,50,4,1,3,1,5,21
130,50,5,0,3,1,5,21
130,50,6,1,3,1,5,21
130,50,7,1,3,1,5,21
130,50,8,0,3,1,5,21
130,50,9,0,3,1,5,21
130,50,10,1,3,1,5,21
130,50,11,0,3,1,5,21
130,50,12,1,3,1,5,21
130,50,13,1,3,1,5,21
130,50,14,1,3,1,5,21
130,50,15,0,3,1,5,21
130,50,16,0,3,1,5,21
130,50,17,1,3,1,5,21
130,50,18,0,3,1,5,21
130,50,19,1,3,1,5,21
130,50,20,0,3,1,5,21
130,50,21,0,3,1,5,21
130,50,22,1,3,1,5,21
130,50,23,0,3,1,5,21
130,50,24,1,3,1,5,21
130,50,25,0,3,1,5,21
130,50,26,1,3,1,5,21
130,50,27,1,3,1,5,21
130,50,28,0,3,1,5,21
130,50,29,0,3,1,5,21
130,50,30,1,3,1,5,21
130,50,31,1,3,1,5,21
130,50,32,0,3,1,5,21
130,70,1,0,4,1,3,21
130,70,2,1,4,1,3,21
130,70,3,0,4,1,3,21
130,70,4,0,4,0,3,21
130,70,5,0,4,1,3,21
130,70,6,0,4,1,3,21
130,70,7,0,4,0,3,21
130,70,8,0,4,0,3,21
130,70,9,1,4,1,3,21
130,70,10,0,4,1,3,21
130,70,11,1,4,0,3,21
130,70,12,0,4,1,3,21
130,70,13,0,4,1,3,21
130,70,14,0,4,1,3,21
130,70,15,0,4,0,3,21
130,70,16,0,4,0,3,21
130,70,17,0,4,0,3,21
130,70,18,1,4,1,3,21
130,70,19,0,4,1,3,21
130,70,20,1,4,1,3,21
130,70,21,0,4,1,3,21
130,70,22,0,4,0,3,21
130,70,23,0,4,1,3,21
130,70,24,0,4,0,3,21
130,70,25,0,4,1,3,21
130,70,26,0,4,0,3,21
130,70,27,0,4,1,3,21
130,70,28,0,4,0,3,21
130,70,29,0,4,0,3,21
130,70,30,0,4,0,3,21
130,70,31,0,4,0,3,21
130,70,32,0,4,0,3,21
130,50,1,1,5,1,4,21
130,50,2,0,5,1,4,21
130,50,3,0,5,1,4,21
130,50,4,1,5,0,4,21
130,50,5,0,5,0,4,21
130,50,6,0,5,1,4,21
130,50,7,0,5,1,4,21
130,50,8,0,5,1,4,21
130,50,9,1,5,0,4,21
130,50,10,0,5,1,4,21
130,50,11,0,5,0,4,21
130,50,12,0,5,1,4,21
130,50,13,0,5,1,4,21
130,50,14,1,5,0,4,21
130,50,15,0,5,0,4,21
130,50,16,1,5,1,4,21
130,50,17,0,5,0,4,21
130,50,18,1,5,0,4,21
130,50,19,1,5,0,4,21
130,50,20,1,5,0,4,21
130,50,21,1,5,0,4,21
130,50,22,0,5,0,4,21
130,50,23,0,5,1,4,21
130,50,24,0,5,1,4,21
130,50,25,0,5,1,4,21
130,50,26,0,5,1,4,21
130,50,27,1,5,0,4,21
130,50,28,1,5,0,4,21
130,50,29,0,5,0,4,21
130,50,30,0,5,0,4,21
130,50,31,1,5,0,4,21
130,50,32,0,5,0,4,21
130,50,1,0,6,1,6,21
130,50,2,0,6,1,6,21
130,50,3,0,6,1,6,21
130,50,4,0,6,0,6,21
130,50,5,1,6,0,6,21
130,50,6,0,6,0,6,21
130,50,7,0,6,0,6,21
130,50,8,0,6,0,6,21
130,50,9,0,6,0,6,21
130,50,10,1,6,0,6,21
130,50,11,0,6,0,6,21
130,50,12,0,6,0,6,21
130,50,13,0,6,1,6,21
130,50,14,1,6,1,6,21
130,50,15,0,6,1,6,21
130,50,16,0,6,1,6,21
130,50,17,0,6,1,6,21
130,50,18,0,6,1,6,21
130,50,19,0,6,0,6,21
130,50,20,0,6,1,6,21
130,50,21,0,6,1,6,21
130,50,22,0,6,1,6,21
130,50,23,0,6,1,6,21
130,50,24,0,6,0,6,21
130,50,25,0,6,1,6,21
130,50,26,0,6,1,6,21
130,50,27,0,6,1,6,21
130,50,28,0,6,0,6,21
130,50,29,0,6,0,6,21
130,50,30,0,6,0,6,21
130,50,31,0,6,1,6,21
130,50,32,0,6,1,6,21
131,30,1,0,1,1,6,27
131,30,2,0,1,0,6,27
131,30,3,1,1,0,6,27
131,30,4,1,1,0,6,27
131,30,5,1,1,0,6,27
131,30,6,0,1,0,6,27
131,30,7,0,1,0,6,27
131,30,8,1,1,0,6,27
131,30,9,0,1,0,6,27
131,30,10,1,1,1,6,27
131,30,11,0,1,0,6,27
131,30,12,1,1,1,6,27
131,30,13,1,1,0,6,27
131,30,14,1,1,1,6,27
131,30,15,0,1,0,6,27
131,30,16,0,1,1,6,27
131,30,17,1,1,1,6,27
131,30,18,1,1,1,6,27
131,30,19,0,1,1,6,27
131,30,20,0,1,0,6,27
131,30,21,0,1,1,6,27
131,30,22,0,1,0,6,27
131,30,23,1,1,1,6,27
131,30,24,1,1,0,6,27
131,30,25,1,1,0,6,27
131,30,26,1,1,1,6,27
131,30,27,0,1,1,6,27
131,30,28,0,1,1,6,27
131,30,29,0,1,0,6,27
131,30,30,1,1,0,6,27
131,30,31,1,1,1,6,27
131,30,32,0,1,1,6,27
131,60,1,1,2,1,3,27
131,60,2,0,2,1,3,27
131,60,3,0,2,0,3,27
131,60,4,0,2,0,3,27
131,60,5,0,2,0,3,27
131,60,6,1,2,0,3,27
131,60,7,0,2,0,3,27
131,60,8,1,2,1,3,27
131,60,9,0,2,0,3,27
131,60,10,0,2,0,3,27
131,60,11,0,2,1,3,27
131,60,12,1,2,1,3,27
131,60,13,0,2,0,3,27
131,60,14,1,2,1,3,27
131,60,15,1,2,1,3,27
131,60,16,1,2,1,3,27
131,60,17,1,2,1,3,27
131,60,18,1,2,1,3,27
131,60,19,0,2,0,3,27
131,60,20,0,2,1,3,27
131,60,21,1,2,1,3,27
131,60,22,1,2,1,3,27
131,60,23,1,2,1,3,27
131,60,24,1,2,1,3,27
131,60,25,1,2,1,3,27
131,60,26,1,2,1,3,27
131,60,27,1,2,1,3,27
131,60,28,0,2,1,3,27
131,60,29,0,2,1,3,27
131,60,30,1,2,1,3,27
131,60,31,1,2,1,3,27
131,60,32,1,2,1,3,27
131,30,1,0,3,1,4,27
131,30,2,1,3,0,4,27
131,30,3,0,3,0,4,27
131,30,4,1,3,0,4,27
131,30,5,1,3,0,4,27
131,30,6,1,3,0,4,27
131,30,7,1,3,0,4,27
131,30,8,1,3,0,4,27
131,30,9,1,3,0,4,27
131,30,10,0,3,0,4,27
131,30,11,1,3,0,4,27
131,30,12,1,3,0,4,27
131,30,13,1,3,0,4,27
131,30,14,0,3,1,4,27
131,30,15,0,3,0,4,27
131,30,16,1,3,0,4,27
131,30,17,0,3,0,4,27
131,30,18,1,3,0,4,27
131,30,19,1,3,0,4,27
131,30,20,1,3,0,4,27
131,30,21,1,3,0,4,27
131,30,22,1,3,0,4,27
131,30,23,1,3,0,4,27
131,30,24,0,3,1,4,27
131,30,25,1,3,0,4,27
131,30,26,1,3,0,4,27
131,30,27,0,3,0,4,27
131,30,28,1,3,0,4,27
131,30,29,0,3,0,4,27
131,30,30,1,3,0,4,27
131,30,31,0,3,1,4,27
131,30,32,0,3,0,4,27
131,80,1,1,4,0,1,27
131,80,2,0,4,0,1,27
131,80,3,0,4,0,1,27
131,80,4,1,4,1,1,27
131,80,5,0,4,1,1,27
131,80,6,1,4,1,1,27
131,80,7,1,4,1,1,27
131,80,8,1,4,1,1,27
131,80,9,1,4,1,1,27
131,80,10,1,4,1,1,27
131,80,11,1,4,1,1,27
131,80,12,0,4,1,1,27
131,80,13,1,4,1,1,27
131,80,14,1,4,1,1,27
131,80,15,1,4,1,1,27
131,80,16,1,4,1,1,27
131,80,17,1,4,1,1,27
131,80,18,1,4,1,1,27
131,80,19,1,4,1,1,27
131,80,20,0,4,1,1,27
131,80,21,1,4,1,1,27
131,80,22,1,4,1,1,27
131,80,23,1,4,1,1,27
131,80,24,1,4,1,1,27
131,80,25,1,4,1,1,27
131,80,26,1,4,1,1,27
131,80,27,1,4,1,1,27
131,80,28,1,4,1,1,27
131,80,29,0,4,1,1,27
131,80,30,0,4,1,1,27
131,80,31,1,4,0,1,27
131,80,32,0,4,0,1,27
131,30,1,1,5,0,2,27
131,30,2,1,5,0,2,27
131,30,3,1,5,0,2,27
131,30,4,1,5,0,2,27
131,30,5,1,5,0,2,27
131,30,6,1,5,0,2,27
131,30,7,0,5,0,2,27
131,30,8,1,5,0,2,27
131,30,9,1,5,0,2,27
131,30,10,0,5,0,2,27
131,30,11,1,5,0,2,27
131,30,12,0,5,0,2,27
131,30,13,0,5,1,2,27
131,30,14,1,5,0,2,27
131,30,15,1,5,0,2,27
131,30,16,1,5,0,2,27
131,30,17,1,5,0,2,27
131,30,18,0,5,1,2,27
131,30,19,0,5,0,2,27
131,30,20,1,5,0,2,27
131,30,21,0,5,0,2,27
131,30,22,1,5,0,2,27
131,30,23,1,5,0,2,27
131,30,24,1,5,0,2,27
131,30,25,1,5,0,2,27
131,30,26,1,5,0,2,27
131,30,27,1,5,0,2,27
131,30,28,0,5,0,2,27
131,30,29,1,5,0,2,27
131,30,30,1,5,0,2,27
131,30,31,1,5,0,2,27
131,30,32,1,5,1,2,27
131,50,1,0,6,0,5,27
131,50,2,0,6,1,5,27
131,50,3,1,6,1,5,27
131,50,4,0,6,1,5,27
131,50,5,0,6,0,5,27
131,50,6,0,6,1,5,27
131,50,7,1,6,0,5,27
131,50,8,0,6,0,5,27
131,50,9,1,6,0,5,27
131,50,10,0,6,0,5,27
131,50,11,0,6,0,5,27
131,50,12,1,6,0,5,27
131,50,13,0,6,0,5,27
131,50,14,1,6,0,5,27
131,50,15,1,6,0,5,27
131,50,16,0,6,0,5,27
131,50,17,0,6,1,5,27
131,50,18,1,6,0,5,27
131,50,19,0,6,0,5,27
131,50,20,0,6,0,5,27
131,50,21,0,6,0,5,27
131,50,22,0,6,1,5,27
131,50,23,1,6,0,5,27
131,50,24,0,6,0,5,27
131,50,25,1,6,0,5,27
131,50,26,1,6,0,5,27
131,50,27,0,6,0,5,27
131,50,28,0,6,0,5,27
131,50,29,0,6,0,5,27
131,50,30,1,6,0,5,27
131,50,31,1,6,0,5,27
131,50,32,0,6,0,5,27
132,20,1,0,1,1,2,23
132,20,2,1,1,0,2,23
132,20,3,0,1,1,2,23
132,20,4,1,1,0,2,23
132,20,5,1,1,0,2,23
132,20,6,1,1,0,2,23
132,20,7,1,1,0,2,23
132,20,8,0,1,0,2,23
132,20,9,1,1,0,2,23
132,20,10,0,1,0,2,23
132,20,11,1,1,0,2,23
132,20,12,0,1,1,2,23
132,20,13,1,1,0,2,23
132,20,14,0,1,0,2,23
132,20,15,1,1,0,2,23
132,20,16,1,1,0,2,23
132,20,17,1,1,0,2,23
132,20,18,0,1,1,2,23
132,20,19,0,1,0,2,23
132,20,20,1,1,0,2,23
132,20,21,0,1,1,2,23
132,20,22,1,1,0,2,23
132,20,23,1,1,0,2,23
132,20,24,0,1,0,2,23
132,20,25,1,1,0,2,23
132,20,26,1,1,0,2,23
132,20,27,1,1,0,2,23
132,20,28,1,1,0,2,23
132,20,29,1,1,0,2,23
132,20,30,0,1,0,2,23
132,20,31,1,1,0,2,23
132,20,32,1,1,0,2,23
132,80,1,1,2,1,1,23
132,80,2,1,2,1,1,23
132,80,3,0,2,1,1,23
132,80,4,1,2,1,1,23
132,80,5,1,2,1,1,23
132,80,6,0,2,1,1,23
132,80,7,1,2,1,1,23
132,80,8,1,2,1,1,23
132,80,9,1,2,1,1,23
132,80,10,1,2,1,1,23
132,80,11,1,2,1,1,23
132,80,12,1,2,1,1,23
132,80,13,1,2,1,1,23
132,80,14,1,2,1,1,23
132,80,15,0,2,1,1,23
132,80,16,1,2,1,1,23
132,80,17,1,2,1,1,23
132,80,18,1,2,1,1,23
132,80,19,1,2,1,1,23
132,80,20,0,2,1,1,23
132,80,21,1,2,1,1,23
132,80,22,1,2,1,1,23
132,80,23,1,2,1,1,23
132,80,24,1,2,1,1,23
132,80,25,1,2,1,1,23
132,80,26,1,2,1,1,23
132,80,27,1,2,1,1,23
132,80,28,0,2,1,1,23
132,80,29,0,2,1,1,23
132,80,30,1,2,1,1,23
132,80,31,1,2,1,1,23
132,80,32,1,2,1,1,23
132,40,1,1,3,0,5,23
132,40,2,0,3,1,5,23
132,40,3,1,3,1,5,23
132,40,4,1,3,1,5,23
132,40,5,0,3,0,5,23
132,40,6,1,3,1,5,23
132,40,7,0,3,1,5,23
132,40,8,0,3,1,5,23
132,40,9,1,3,1,5,23
132,40,10,1,3,1,5,23
132,40,11,0,3,1,5,23
132,40,12,0,3,1,5,23
132,40,13,1,3,1,5,23
132,40,14,0,3,1,5,23
132,40,15,1,3,1,5,23
132,40,16,0,3,1,5,23
132,40,17,1,3,1,5,23
132,40,18,1,3,0,5,23
132,40,19,0,3,0,5,23
132,40,20,1,3,0,5,23
132,40,21,1,3,0,5,23
132,40,22,1,3,1,5,23
132,40,23,1,3,0,5,23
132,40,24,0,3,0,5,23
132,40,25,1,3,1,5,23
132,40,26,1,3,0,5,23
132,40,27,1,3,0,5,23
132,40,28,1,3,1,5,23
132,40,29,1,3,0,5,23
132,40,30,0,3,0,5,23
132,40,31,0,3,0,5,23
132,40,32,0,3,1,5,23
132,50,1,1,4,1,6,23
132,50,2,1,4,1,6,23
132,50,3,1,4,0,6,23
132,50,4,0,4,1,6,23
132,50,5,0,4,1,6,23
132,50,6,0,4,1,6,23
132,50,7,0,4,1,6,23
132,50,8,1,4,0,6,23
132,50,9,1,4,0,6,23
132,50,10,1,4,0,6,23
132,50,11,0,4,1,6,23
132,50,12,0,4,0,6,23
132,50,13,0,4,0,6,23
132,50,14,0,4,0,6,23
132,50,15,0,4,0,6,23
132,50,16,1,4,1,6,23
132,50,17,0,4,0,6,23
132,50,18,0,4,1,6,23
132,50,19,1,4,0,6,23
132,50,20,1,4,1,6,23
132,50,21,0,4,0,6,23
132,50,22,0,4,1,6,23
132,50,23,1,4,0,6,23
132,50,24,0,4,0,6,23
132,50,25,0,4,0,6,23
132,50,26,0,4,1,6,23
132,50,27,0,4,0,6,23
132,50,28,0,4,0,6,23
132,50,29,1,4,1,6,23
132,50,30,0,4,1,6,23
132,50,31,1,4,0,6,23
132,50,32,1,4,0,6,23
132,20,1,0,5,1,4,23
132,20,2,0,5,1,4,23
132,20,3,1,5,0,4,23
132,20,4,1,5,0,4,23
132,20,5,1,5,0,4,23
132,20,6,1,5,0,4,23
132,20,7,0,5,0,4,23
132,20,8,1,5,1,4,23
132,20,9,1,5,0,4,23
132,20,10,0,5,1,4,23
132,20,11,1,5,0,4,23
132,20,12,0,5,1,4,23
132,20,13,1,5,0,4,23
132,20,14,1,5,0,4,23
132,20,15,1,5,1,4,23
132,20,16,1,5,0,4,23
132,20,17,1,5,0,4,23
132,20,18,0,5,0,4,23
132,20,19,0,5,1,4,23
132,20,20,1,5,0,4,23
132,20,21,1,5,0,4,23
132,20,22,0,5,0,4,23
132,20,23,0,5,0,4,23
132,20,24,1,5,0,4,23
132,20,25,0,5,1,4,23
132,20,26,1,5,0,4,23
132,20,27,1,5,0,4,23
132,20,28,1,5,0,4,23
132,20,29,1,5,0,4,23
132,20,30,1,5,0,4,23
132,20,31,1,5,0,4,23
132,20,32,0,5,0,4,23
132,80,1,1,6,1,3,23
132,80,2,1,6,1,3,23
132,80,3,0,6,1,3,23
132,80,4,0,6,0,3,23
132,80,5,1,6,1,3,23
132,80,6,0,6,1,3,23
132,80,7,1,6,1,3,23
132,80,8,1,6,1,3,23
132,80,9,1,6,1,3,23
132,80,10,1,6,1,3,23
132,80,11,1,6,1,3,23
132,80,12,1,6,1,3,23
132,80,13,1,6,1,3,23
132,80,14,0,6,1,3,23
132,80,15,1,6,1,3,23
132,80,16,1,6,1,3,23
132,80,17,1,6,1,3,23
132,80,18,1,6,1,3,23
132,80,19,1,6,1,3,23
132,80,20,0,6,1,3,23
132,80,21,1,6,1,3,23
132,80,22,1,6,1,3,23
132,80,23,0,6,1,3,23
132,80,24,1,6,1,3,23
132,80,25,1,6,1,3,23
132,80,26,1,6,1,3,23
132,80,27,1,6,1,3,23
132,80,28,0,6,1,3,23
132,80,29,1,6,1,3,23
132,80,30,1,6,1,3,23
132,80,31,1,6,1,3,23
132,80,32,1,6,1,3,23
133,10,1,1,1,1,2,20
133,10,2,0,1,1,2,20
133,10,3,0,1,1,2,20
133,10,4,0,1,1,2,20
133,10,5,1,1,1,2,20
133,10,6,1,1,0,2,20
133,10,7,0,1,1,2,20
133,10,8,0,1,1,2,20
133,10,9,0,1,1,2,20
133,10,10,0,1,1,2,20
133,10,11,1,1,0,2,20
133,10,12,0,1,1,2,20
133,10,13,0,1,0,2,20
133,10,14,0,1,1,2,20
133,10,15,1,1,0,2,20
133,10,16,1,1,0,2,20
133,10,17,1,1,0,2,20
133,10,18,0,1,0,2,20
133,10,19,1,1,0,2,20
133,10,20,1,1,0,2,20
133,10,21,1,1,0,2,20
133,10,22,1,1,0,2,20
133,10,23,0,1,0,2,20
133,10,24,1,1,0,2,20
133,10,25,1,1,0,2,20
133,10,26,1,1,0,2,20
133,10,27,0,1,0,2,20
133,10,28,1,1,0,2,20
133,10,29,1,1,0,2,20
133,10,30,1,1,0,2,20
133,10,31,0,1,0,2,20
133,10,32,1,1,0,2,20
133,80,1,1,2,1,1,20
133,80,2,1,2,1,1,20
133,80,3,0,2,1,1,20
133,80,4,0,2,1,1,20
133,80,5,0,2,0,1,20
133,80,6,1,2,1,1,20
133,80,7,0,2,0,1,20
133,80,8,1,2,1,1,20
133,80,9,1,2,1,1,20
133,80,10,1,2,1,1,20
133,80,11,1,2,1,1,20
133,80,12,0,2,1,1,20
133,80,13,1,2,1,1,20
133,80,14,1,2,1,1,20
133,80,15,1,2,1,1,20
133,80,16,1,2,1,1,20
133,80,17,1,2,1,1,20
133,80,18,1,2,1,1,20
133,80,19,0,2,1,1,20
133,80,20,1,2,1,1,20
133,80,21,1,2,1,1,20
133,80,22,1,2,1,1,20
133,80,23,0,2,1,1,20
133,80,24,1,2,1,1,20
133,80,25,1,2,1,1,20
133,80,26,0,2,1,1,20
133,80,27,1,2,1,1,20
133,80,28,1,2,1,1,20
133,80,29,1,2,1,1,20
133,80,30,1,2,1,1,20
133,80,31,1,2,1,1,20
133,80,32,1,2,1,1,20
133,50,1,1,3,1,5,20
133,50,2,0,3,1,5,20
133,50,3,1,3,1,5,20
133,50,4,0,3,1,5,20
133,50,5,1,3,1,5,20
133,50,6,0,3,1,5,20
133,50,7,1,3,1,5,20
133,50,8,0,3,1,5,20
133,50,9,1,3,1,5,20
133,50,10,1,3,1,5,20
133,50,11,0,3,1,5,20
133,50,12,0,3,1,5,20
133,50,13,0,3,1,5,20
133,50,14,1,3,1,5,20
133,50,15,0,3,1,5,20
133,50,16,1,3,1,5,20
133,50,17,1,3,0,5,20
133,50,18,1,3,1,5,20
133,50,19,0,3,0,5,20
133,50,20,0,3,1,5,20
133,50,21,0,3,1,5,20
133,50,22,1,3,1,5,20
133,50,23,0,3,1,5,20
133,50,24,0,3,0,5,20
133,50,25,0,3,1,5,20
133,50,26,1,3,1,5,20
133,50,27,0,3,0,5,20
133,50,28,1,3,0,5,20
133,50,29,0,3,1,5,20
133,50,30,0,3,1,5,20
133,50,31,1,3,1,5,20
133,50,32,1,3,1,5,20
133,60,1,0,4,0,3,20
133,60,2,1,4,1,3,20
133,60,3,0,4,1,3,20
133,60,4,0,4,0,3,20
133,60,5,0,4,1,3,20
133,60,6,1,4,1,3,20
133,60,7,0,4,0,3,20
133,60,8,0,4,0,3,20
133,60,9,1,4,1,3,20
133,60,10,1,4,1,3,20
133,60,11,1,4,1,3,20
133,60,12,1,4,1,3,20
133,60,13,1,4,1,3,20
133,60,14,1,4,1,3,20
133,60,15,1,4,1,3,20
133,60,16,1,4,1,3,20
133,60,17,0,4,1,3,20
133,60,18,1,4,1,3,20
133,60,19,0,4,1,3,20
133,60,20,1,4,1,3,20
133,60,21,1,4,1,3,20
133,60,22,1,4,1,3,20
133,60,23,1,4,1,3,20
133,60,24,0,4,1,3,20
133,60,25,0,4,0,3,20
133,60,26,1,4,1,3,20
133,60,27,1,4,1,3,20
133,60,28,1,4,1,3,20
133,60,29,0,4,0,3,20
133,60,30,0,4,1,3,20
133,60,31,1,4,1,3,20
133,60,32,1,4,1,3,20
133,30,1,0,5,1,4,20
133,30,2,1,5,0,4,20
133,30,3,1,5,0,4,20
133,30,4,1,5,0,4,20
133,30,5,0,5,0,4,20
133,30,6,1,5,0,4,20
133,30,7,1,5,0,4,20
133,30,8,1,5,0,4,20
133,30,9,1,5,0,4,20
133,30,10,0,5,0,4,20
133,30,11,1,5,0,4,20
133,30,12,1,5,0,4,20
133,30,13,1,5,0,4,20
133,30,14,0,5,1,4,20
133,30,15,1,5,0,4,20
133,30,16,0,5,1,4,20
133,30,17,0,5,1,4,20
133,30,18,1,5,0,4,20
133,30,19,1,5,1,4,20
133,30,20,0,5,0,4,20
133,30,21,0,5,1,4,20
133,30,22,1,5,0,4,20
133,30,23,1,5,0,4,20
133,30,24,0,5,0,4,20
133,30,25,0,5,1,4,20
133,30,26,0,5,1,4,20
133,30,27,0,5,1,4,20
133,30,28,1,5,0,4,20
133,30,29,0,5,0,4,20
133,30,30,1,5,0,4,20
133,30,31,1,5,0,4,20
133,30,32,1,5,0,4,20
133,50,1,1,6,1,6,20
133,50,2,0,6,1,6,20
133,50,3,0,6,0,6,20
133,50,4,0,6,1,6,20
133,50,5,0,6,0,6,20
133,50,6,0,6,1,6,20
133,50,7,0,6,1,6,20
133,50,8,1,6,1,6,20
133,50,9,1,6,1,6,20
133,50,10,1,6,1,6,20
133,50,11,0,6,1,6,20
133,50,12,0,6,1,6,20
133,50,13,0,6,1,6,20
133,50,14,0,6,0,6,20
133,50,15,0,6,1,6,20
133,50,16,0,6,0,6,20
133,50,17,0,6,1,6,20
133,50,18,0,6,0,6,20
133,50,19,0,6,1,6,20
133,50,20,0,6,1,6,20
133,50,21,0,6,0,6,20
133,50,22,0,6,0,6,20
133,50,23,1,6,1,6,20
133,50,24,0,6,0,6,20
133,50,25,1,6,0,6,20
133,50,26,0,6,1,6,20
133,50,27,1,6,0,6,20
133,50,28,0,6,0,6,20
133,50,29,0,6,1,6,20
133,50,30,1,6,0,6,20
133,50,31,1,6,0,6,20
133,50,32,0,6,1,6,20
134,20,1,0,1,1,2,25
134,20,2,0,1,0,2,25
134,20,3,1,1,0,2,25
134,20,4,1,1,0,2,25
134,20,5,0,1,1,2,25
134,20,6,1,1,0,2,25
134,20,7,1,1,0,2,25
134,20,8,0,1,1,2,25
134,20,9,1,1,0,2,25
134,20,10,1,1,1,2,25
134,20,11,1,1,0,2,25
